transaction_id,timestamp,quarter,customer_id,customer_type,category,unit_price,quantity,discount_pct,revenue,cost,cost_revenue_ratio,payment_method,transaction_fee,location_type,shipping_cost,is_returned,return_cost,satisfaction_score,profit,profit_margin_pct
TXN_043018,2024-01-27 21:16:35,3,CUST_15986,Returning,Clothing,57.41,1,16.37,48.01,44.9,93.52,PayPal,1.63,Suburban,6.96,No,0.0,2.4,-5.48,-11.41
TXN_038083,2024-01-27 21:51:26,3,CUST_06611,Returning,Electronics,427.92,2,6.51,800.12,596.17,74.51,PayPal,27.2,Urban,3.35,No,0.0,2.67,173.40000000000006,21.67
TXN_041481,2024-01-27 21:55:01,3,CUST_16706,Returning,Electronics,354.12,3,16.49,887.18,708.25,79.83,Credit Card,25.73,Suburban,6.08,No,0.0,2.69,147.11999999999995,16.58
TXN_046649,2024-01-27 22:02:16,3,CUST_16140,Returning,Electronics,437.18,1,10.72,390.31,286.97,73.52,PayPal,13.27,Urban,3.52,No,0.0,3.02,86.54999999999998,22.17
TXN_041437,2024-01-27 22:11:37,3,CUST_24701,Returning,Electronics,152.18,4,7.84,561.0,403.04,71.84,PayPal,19.07,Urban,4.77,No,0.0,2.67,134.11999999999998,23.91
TXN_044178,2024-01-27 22:37:14,3,CUST_09545,Returning,Clothing,70.54,2,6.81,131.47,117.31,89.23,Credit Card,3.81,Urban,3.38,No,0.0,2.67,6.969999999999996,5.3
TXN_053830,2024-01-27 22:52:15,3,CUST_19821,Returning,Electronics,212.65,5,19.4,856.98,666.59,77.78,PayPal,29.14,Urban,3.16,No,0.0,2.7,158.09,18.45
TXN_037303,2024-01-27 23:30:53,3,CUST_22111,New,Clothing,80.46,2,32.66,108.36,134.96,124.55,PayPal,3.68,Suburban,5.25,No,0.0,3.6,-35.53000000000001,-32.79
TXN_044589,2024-01-27 23:45:36,3,CUST_20537,New,Clothing,54.04,2,24.78,81.3,88.25,108.55,Credit Card,2.36,Rural,9.95,Yes,10.9,2.32,-30.160000000000004,-37.1
TXN_055239,2024-01-28 00:28:35,3,CUST_18276,New,Clothing,56.45,4,30.88,156.07,179.0,114.69,Gift Card,0.0,Urban,4.2,No,0.0,3.11,-27.130000000000006,-17.38
TXN_043756,2024-01-28 01:06:43,3,CUST_15263,Returning,Home Goods,150.78,1,6.44,141.07,75.61,53.6,Credit Card,4.09,Suburban,5.9,No,0.0,3.04,55.46999999999999,39.32
TXN_041672,2024-01-28 01:11:48,3,CUST_09412,New,Clothing,42.03,1,29.26,29.73,32.59,109.62,Credit Card,0.86,Suburban,5.01,No,0.0,3.24,-8.730000000000002,-29.36
TXN_036974,2024-01-28 01:21:01,3,CUST_15915,Returning,Electronics,358.56,1,15.04,304.63,216.28,71.0,Gift Card,0.0,Suburban,5.07,No,0.0,2.97,83.28,27.34
TXN_042985,2024-01-28 02:12:48,3,CUST_00754,New,Clothing,126.57,3,21.15,299.4,312.91,104.51,PayPal,10.18,Urban,4.98,Yes,19.31,3.02,-47.98000000000005,-16.03
TXN_051273,2024-01-28 02:16:35,3,CUST_13417,Returning,Home Goods,121.29,1,16.53,101.24,85.02,83.98,Credit Card,2.94,Suburban,5.9,No,0.0,2.52,7.379999999999999,7.29
TXN_042691,2024-01-28 02:40:09,3,CUST_15031,New,Clothing,26.39,1,23.91,20.08,21.51,107.12,Credit Card,0.58,Suburban,6.54,No,0.0,2.87,-8.550000000000004,-42.58
TXN_041454,2024-01-28 02:57:20,3,CUST_15292,Returning,Clothing,110.77,3,7.42,307.65,272.87,88.69,Credit Card,8.92,Suburban,5.16,No,0.0,2.51,20.69999999999997,6.73
TXN_042713,2024-01-28 03:03:43,3,CUST_12748,New,Clothing,54.34,1,23.14,41.77,42.41,101.53,Credit Card,1.21,Suburban,6.75,No,0.0,3.25,-8.599999999999994,-20.59
TXN_045058,2024-01-28 03:17:57,3,CUST_09772,Returning,Home Goods,20.4,1,16.78,16.98,13.99,82.39,PayPal,0.58,Urban,4.45,No,0.0,3.18,-2.04,-12.01
TXN_037919,2024-01-28 03:29:24,3,CUST_12552,Returning,Clothing,90.83,1,15.26,76.97,71.16,92.45,Credit Card,2.23,Suburban,6.51,No,0.0,2.89,-2.9299999999999975,-3.81
TXN_043685,2024-01-28 04:12:59,3,CUST_22761,New,Clothing,105.18,2,33.09,140.75,158.05,112.29,PayPal,4.79,Urban,4.8,No,0.0,3.24,-26.89000000000001,-19.1
TXN_052737,2024-01-28 04:19:21,3,CUST_12473,Returning,Clothing,70.15,2,9.53,126.93,117.63,92.67,Credit Card,3.68,Suburban,5.98,No,0.0,3.08,-0.3599999999999888,-0.28
TXN_045397,2024-01-28 04:33:15,3,CUST_19677,New,Electronics,254.39,1,28.21,182.63,154.47,84.58,PayPal,6.21,Urban,4.58,No,0.0,3.18,17.369999999999997,9.51
TXN_046746,2024-01-28 04:41:49,3,CUST_11101,New,Clothing,91.2,1,20.02,72.94,68.96,94.54,Credit Card,2.12,Urban,3.98,No,0.0,3.01,-2.119999999999996,-2.91
TXN_036738,2024-01-28 05:06:43,3,CUST_06823,New,Clothing,134.15,2,37.64,167.31,224.93,134.44,Credit Card,4.85,Suburban,5.7,Yes,10.74,2.15,-78.91,-47.16
TXN_052620,2024-01-28 05:18:07,3,CUST_21971,New,Clothing,138.07,2,20.52,219.48,219.13,99.84,PayPal,7.46,Urban,4.06,Yes,19.23,2.61,-30.400000000000006,-13.85
TXN_039735,2024-01-28 05:27:19,3,CUST_22267,Returning,Home Goods,58.76,5,16.8,244.44,203.58,83.28,PayPal,8.31,Urban,3.03,No,0.0,2.63,29.519999999999982,12.08
TXN_050514,2024-01-28 05:49:41,3,CUST_13935,New,Clothing,126.02,2,38.29,155.53,200.64,129.0,Credit Card,4.51,Urban,4.26,No,0.0,3.72,-53.87999999999998,-34.64
TXN_044306,2024-01-28 06:23:03,3,CUST_03516,Returning,Clothing,145.95,2,10.43,261.45,232.9,89.08,PayPal,8.89,Suburban,5.74,No,0.0,2.93,13.919999999999982,5.32
TXN_054559,2024-01-28 06:45:26,3,CUST_23600,New,Home Goods,136.49,3,33.89,270.7,306.39,113.18,Gift Card,0.0,Suburban,6.25,No,0.0,3.08,-41.94,-15.49
TXN_050768,2024-01-28 07:14:32,3,CUST_24825,New,Clothing,148.95,2,29.38,210.38,250.58,119.11,Gift Card,0.0,Urban,4.02,No,0.0,3.72,-44.22000000000001,-21.02
TXN_044097,2024-01-28 07:27:00,3,CUST_03524,Returning,Clothing,142.84,2,16.23,239.31,231.98,96.94,PayPal,8.14,Urban,3.66,No,0.0,3.01,-4.469999999999988,-1.87
TXN_043303,2024-01-28 07:28:32,3,CUST_04065,New,Electronics,389.28,1,26.86,284.72,270.53,95.02,Credit Card,8.26,Urban,3.61,No,0.0,3.65,2.320000000000055,0.81
TXN_041639,2024-01-28 07:40:30,3,CUST_01627,New,Clothing,112.5,3,35.09,219.07,261.96,119.58,PayPal,7.45,Suburban,5.82,No,0.0,3.27,-56.15999999999999,-25.64
TXN_040493,2024-01-28 08:03:17,3,CUST_19138,New,Clothing,130.21,3,25.65,290.43,330.54,113.81,Credit Card,8.42,Urban,4.27,No,0.0,3.21,-52.80000000000001,-18.18
TXN_040712,2024-01-28 09:01:18,3,CUST_00226,New,Clothing,29.33,2,36.26,37.39,48.79,130.49,PayPal,1.27,Urban,3.59,No,0.0,3.07,-16.259999999999998,-43.49
TXN_051773,2024-01-28 09:01:31,3,CUST_07753,New,Clothing,140.65,1,27.6,101.83,108.15,106.21,PayPal,3.46,Urban,4.15,No,0.0,3.05,-13.930000000000009,-13.68
TXN_051884,2024-01-28 09:04:27,3,CUST_08785,New,Clothing,98.48,4,38.06,243.99,328.46,134.62,PayPal,8.3,Urban,3.93,No,0.0,3.51,-96.69999999999997,-39.63
TXN_043132,2024-01-28 09:11:22,3,CUST_18315,New,Clothing,91.38,1,23.65,69.77,74.77,107.17,Credit Card,2.02,Urban,4.56,Yes,19.28,2.69,-30.86,-44.23
TXN_045465,2024-01-28 09:12:48,3,CUST_07261,Returning,Clothing,126.6,3,14.4,325.11,307.46,94.57,Credit Card,9.43,Suburban,5.17,No,0.0,2.75,3.0500000000000345,0.94
TXN_038614,2024-01-28 09:12:53,3,CUST_15945,New,Clothing,56.34,2,23.14,86.61,89.48,103.31,PayPal,2.94,Urban,3.69,No,0.0,3.34,-9.500000000000004,-10.97
TXN_036170,2024-01-28 09:14:21,3,CUST_22116,New,Clothing,94.2,3,27.5,204.88,237.08,115.72,Credit Card,5.94,Suburban,6.84,No,0.0,3.44,-44.98000000000002,-21.95
TXN_037049,2024-01-28 09:17:12,3,CUST_12396,New,Clothing,129.6,1,28.74,92.35,105.35,114.08,Credit Card,2.68,Suburban,6.26,No,0.0,3.29,-21.939999999999998,-23.76
TXN_052354,2024-01-28 09:17:21,3,CUST_18052,New,Clothing,98.48,2,34.0,129.99,166.13,127.8,PayPal,4.42,Suburban,5.6,No,0.0,3.18,-46.15999999999999,-35.51
TXN_046198,2024-01-28 09:18:36,3,CUST_07592,Returning,Clothing,70.78,4,15.64,238.84,234.15,98.04,PayPal,8.12,Urban,3.67,No,0.0,3.22,-7.100000000000001,-2.97
TXN_057123,2024-01-28 09:26:34,3,CUST_11738,New,Clothing,54.72,2,36.66,69.32,85.04,122.68,PayPal,2.36,Urban,4.78,No,0.0,3.63,-22.860000000000014,-32.98
TXN_043348,2024-01-28 09:28:25,3,CUST_21690,New,Clothing,123.27,1,24.63,92.91,97.17,104.59,Gift Card,0.0,Suburban,6.51,No,0.0,3.26,-10.770000000000005,-11.59
TXN_057943,2024-01-28 09:29:54,3,CUST_09692,Returning,Electronics,61.18,1,13.74,52.77,37.9,71.82,PayPal,1.79,Rural,11.48,No,0.0,2.73,1.600000000000005,3.03
TXN_037378,2024-01-28 09:32:29,3,CUST_13644,New,Electronics,243.1,1,35.9,155.83,164.69,105.69,PayPal,5.3,Urban,3.03,No,0.0,3.02,-17.189999999999987,-11.03
TXN_038667,2024-01-28 09:34:53,3,CUST_12589,New,Clothing,86.9,2,30.19,121.33,130.41,107.48,Credit Card,3.52,Urban,4.79,No,0.0,3.72,-17.389999999999997,-14.33
TXN_043125,2024-01-28 09:36:15,3,CUST_16751,Returning,Electronics,333.68,2,13.94,574.33,437.26,76.13,Gift Card,0.0,Suburban,5.27,No,0.0,2.82,131.80000000000004,22.95
TXN_040748,2024-01-28 09:37:12,3,CUST_23504,New,Clothing,62.68,2,32.04,85.19,99.53,116.83,Credit Card,2.47,Suburban,6.27,No,0.0,3.22,-23.080000000000002,-27.09
TXN_050027,2024-01-28 09:42:05,3,CUST_19423,New,Electronics,441.49,1,34.15,290.72,284.16,97.74,PayPal,9.88,Urban,3.04,Yes,14.19,2.7,-20.549999999999997,-7.07
TXN_044641,2024-01-28 09:46:56,3,CUST_00456,New,Clothing,86.19,1,22.12,67.12,68.05,101.39,PayPal,2.28,Urban,3.63,Yes,19.09,2.44,-25.929999999999993,-38.63
TXN_046828,2024-01-28 09:50:31,3,CUST_22946,Returning,Clothing,110.77,5,19.03,448.45,425.01,94.77,Credit Card,13.01,Suburban,5.17,No,0.0,2.41,5.259999999999998,1.17
TXN_038451,2024-01-28 09:54:49,3,CUST_15288,Returning,Clothing,138.04,1,11.59,122.04,113.02,92.61,PayPal,4.15,Urban,3.74,No,0.0,3.42,1.1300000000000097,0.93
TXN_041086,2024-01-28 09:57:50,3,CUST_05702,New,Clothing,32.22,3,23.72,73.73,81.37,110.36,PayPal,2.51,Urban,3.69,Yes,17.01,2.56,-30.85,-41.84
TXN_056809,2024-01-28 10:00:25,3,CUST_17588,New,Clothing,85.73,4,37.16,215.49,288.35,133.81,PayPal,7.33,Suburban,6.54,No,0.0,3.15,-86.73000000000002,-40.25
TXN_045883,2024-01-28 10:00:35,3,CUST_15817,New,Clothing,109.35,2,36.08,139.79,170.87,122.23,Credit Card,4.05,Rural,10.85,No,0.0,3.48,-45.98000000000001,-32.89
TXN_048241,2024-01-28 10:00:55,3,CUST_06445,New,Clothing,128.47,2,30.66,178.16,204.25,114.64,PayPal,6.06,Suburban,6.76,No,0.0,3.66,-38.910000000000004,-21.84
TXN_037532,2024-01-28 10:04:35,3,CUST_01053,New,Clothing,70.27,4,33.64,186.52,222.75,119.42,PayPal,6.34,Suburban,6.24,Yes,15.26,2.85,-64.07,-34.35
TXN_043531,2024-01-28 10:05:33,3,CUST_21593,Returning,Home Goods,92.84,3,12.49,243.73,144.35,59.23,PayPal,8.29,Rural,10.92,No,0.0,2.19,80.17,32.89
TXN_050445,2024-01-28 10:06:51,3,CUST_21750,New,Clothing,42.53,2,36.33,54.16,68.32,126.14,PayPal,1.84,Urban,3.66,No,0.0,3.29,-19.659999999999997,-36.3
TXN_038623,2024-01-28 10:08:05,3,CUST_21276,New,Clothing,60.77,2,26.83,88.93,99.07,111.4,PayPal,3.02,Urban,4.82,No,0.0,3.59,-17.979999999999986,-20.22
TXN_044084,2024-01-28 10:09:46,3,CUST_00981,New,Electronics,457.0,1,28.19,328.17,293.68,89.49,PayPal,11.16,Rural,9.2,No,0.0,2.86,14.13000000000001,4.31
TXN_037451,2024-01-28 10:15:24,3,CUST_04008,Returning,Home Goods,21.18,4,13.39,73.38,60.21,82.05,Gift Card,0.0,Urban,3.42,No,0.0,3.03,9.749999999999995,13.29
TXN_052986,2024-01-28 10:15:47,3,CUST_14458,New,Clothing,68.36,3,38.18,126.78,161.05,127.03,Credit Card,3.68,Suburban,6.46,No,0.0,3.17,-44.41000000000001,-35.03
TXN_046546,2024-01-28 10:16:47,3,CUST_23567,New,Home Goods,48.4,3,27.43,105.37,96.18,91.28,Credit Card,3.06,Urban,3.27,Yes,19.39,2.92,-16.530000000000005,-15.69
TXN_054131,2024-01-28 10:20:41,3,CUST_11588,New,Electronics,437.72,1,35.72,281.37,276.0,98.09,Credit Card,8.16,Urban,4.86,Yes,18.1,3.14,-25.749999999999996,-9.15
TXN_049920,2024-01-28 10:22:40,3,CUST_11618,New,Electronics,468.55,1,29.22,331.64,284.01,85.64,PayPal,11.28,Urban,3.23,No,0.0,3.68,33.12,9.99
TXN_048940,2024-01-28 10:23:45,3,CUST_23350,New,Clothing,130.77,2,25.37,195.19,204.44,104.74,PayPal,6.64,Urban,3.17,No,0.0,3.04,-19.060000000000002,-9.76
TXN_053005,2024-01-28 10:28:36,3,CUST_22941,New,Clothing,54.41,1,25.83,40.36,41.67,103.25,PayPal,1.37,Suburban,6.61,No,0.0,3.48,-9.290000000000003,-23.02
TXN_056606,2024-01-28 10:31:10,3,CUST_01667,New,Clothing,82.32,2,34.81,107.33,130.32,121.42,Credit Card,3.11,Urban,4.69,No,0.0,3.23,-30.789999999999996,-28.69
TXN_037897,2024-01-28 10:46:25,3,CUST_21584,Returning,Electronics,448.67,3,17.78,1106.69,842.4,76.12,Credit Card,32.09,Urban,4.47,No,0.0,2.69,227.73000000000008,20.58
TXN_057190,2024-01-28 10:47:37,3,CUST_10067,New,Clothing,59.45,3,29.29,126.11,136.38,108.14,Credit Card,3.66,Urban,3.08,No,0.0,3.1,-17.009999999999998,-13.49
TXN_043893,2024-01-28 10:48:03,3,CUST_14607,New,Clothing,82.3,1,24.54,62.1,69.59,112.06,PayPal,2.11,Rural,8.32,No,0.0,3.32,-17.92,-28.86
TXN_039780,2024-01-28 10:49:27,3,CUST_08256,Returning,Home Goods,144.02,2,10.71,257.19,145.89,56.72,Credit Card,7.46,Urban,4.48,No,0.0,2.71,99.36000000000001,38.63
TXN_041459,2024-01-28 10:51:39,3,CUST_23755,New,Home Goods,76.97,3,31.95,157.13,136.84,87.09,Credit Card,4.56,Urban,4.29,No,0.0,3.35,11.439999999999994,7.28
TXN_044414,2024-01-28 10:55:11,3,CUST_18080,Returning,Clothing,148.04,2,16.01,248.68,234.77,94.41,Credit Card,7.21,Urban,4.59,Yes,17.82,2.46,-15.710000000000004,-6.32
TXN_049202,2024-01-28 10:59:09,3,CUST_15513,Returning,Electronics,472.7,2,6.02,888.49,611.99,68.88,Gift Card,0.0,Urban,4.28,No,0.0,3.27,272.22,30.64
TXN_036896,2024-01-28 11:02:57,3,CUST_24874,New,Clothing,62.91,3,25.93,139.79,148.32,106.1,Gift Card,0.0,Rural,8.61,No,0.0,3.21,-17.14,-12.26
TXN_049512,2024-01-28 11:09:36,3,CUST_11400,New,Electronics,240.69,1,36.46,152.93,151.67,99.18,PayPal,5.2,Rural,9.87,Yes,13.97,2.45,-27.77999999999998,-18.17
TXN_039623,2024-01-28 11:10:41,3,CUST_23289,New,Clothing,65.61,2,26.42,96.55,106.51,110.32,PayPal,3.28,Urban,4.0,No,0.0,3.27,-17.24000000000001,-17.86
TXN_038582,2024-01-28 11:12:16,3,CUST_21674,Returning,Clothing,88.42,4,17.16,292.99,293.24,100.09,Gift Card,0.0,Urban,4.51,No,0.0,2.66,-4.76,-1.62
TXN_057823,2024-01-28 11:13:26,3,CUST_00739,Returning,Home Goods,136.17,1,7.24,126.31,101.3,80.2,Credit Card,3.66,Suburban,5.26,No,0.0,2.85,16.090000000000003,12.74
TXN_053997,2024-01-28 11:14:28,3,CUST_11635,New,Clothing,104.09,3,32.64,210.35,238.61,113.43,Credit Card,6.1,Urban,4.4,No,0.0,3.78,-38.76000000000002,-18.43
TXN_057863,2024-01-28 11:14:32,3,CUST_18154,New,Home Goods,178.5,1,20.37,142.14,101.58,71.46,Gift Card,0.0,Suburban,6.0,Yes,14.19,1.96,20.36999999999999,14.33
TXN_043523,2024-01-28 11:19:53,3,CUST_16482,New,Clothing,96.04,2,32.37,129.9,158.32,121.88,PayPal,4.42,Urban,3.74,No,0.0,3.39,-36.57999999999999,-28.16
TXN_055764,2024-01-28 11:24:27,3,CUST_06285,New,Clothing,103.34,2,36.07,132.13,160.82,121.71,Gift Card,0.0,Rural,8.53,No,0.0,3.36,-37.22,-28.17
TXN_041418,2024-01-28 11:27:03,3,CUST_19455,New,Clothing,25.04,2,39.79,30.15,40.48,134.26,Gift Card,0.0,Urban,3.78,No,0.0,3.48,-14.109999999999998,-46.8
TXN_049562,2024-01-28 11:39:03,3,CUST_15352,New,Clothing,143.16,2,23.62,218.69,214.82,98.23,Gift Card,0.0,Rural,8.53,No,0.0,3.44,-4.659999999999995,-2.13
TXN_036673,2024-01-28 11:39:22,3,CUST_11422,Returning,Home Goods,194.32,4,16.4,649.81,466.26,71.75,Credit Card,18.84,Suburban,6.19,No,0.0,2.86,158.51999999999995,24.39
TXN_051334,2024-01-28 11:41:25,3,CUST_10737,Returning,Clothing,67.86,4,13.94,233.6,213.48,91.39,Credit Card,6.77,Suburban,5.36,No,0.0,2.54,7.990000000000005,3.42
TXN_043989,2024-01-28 11:44:11,3,CUST_23335,New,Electronics,439.55,1,28.31,315.11,293.12,93.02,PayPal,10.71,Urban,3.44,No,0.0,3.69,7.840000000000009,2.49
TXN_056985,2024-01-28 11:47:58,3,CUST_14104,Returning,Clothing,63.99,2,9.58,115.72,103.7,89.61,PayPal,3.93,Suburban,5.9,No,0.0,3.27,2.189999999999996,1.89
TXN_041227,2024-01-28 11:54:30,3,CUST_19004,New,Clothing,53.58,3,21.68,125.89,128.53,102.1,PayPal,4.28,Urban,4.99,No,0.0,3.19,-11.91,-9.46
TXN_053497,2024-01-28 12:03:21,3,CUST_23663,New,Clothing,120.34,2,28.71,171.58,182.04,106.1,PayPal,5.83,Suburban,5.24,No,0.0,3.34,-21.52999999999998,-12.55
TXN_036024,2024-01-28 12:05:27,3,CUST_09229,Returning,Clothing,95.21,4,12.64,332.7,322.69,96.99,Credit Card,9.65,Suburban,5.19,No,0.0,2.89,-4.83000000000001,-1.45
TXN_049418,2024-01-28 12:09:25,3,CUST_03907,Returning,Home Goods,155.06,3,15.47,393.22,295.37,75.12,Credit Card,11.4,Suburban,5.89,No,0.0,2.64,80.56000000000002,20.49
TXN_054764,2024-01-28 12:11:23,3,CUST_17207,Returning,Electronics,183.25,3,7.79,506.92,333.13,65.72,PayPal,17.24,Urban,4.73,No,0.0,2.55,151.82000000000002,29.95
TXN_044066,2024-01-28 12:14:14,3,CUST_03882,Returning,Electronics,454.49,4,10.78,1621.98,1272.38,78.45,Credit Card,47.04,Suburban,6.98,No,0.0,3.33,295.57999999999987,18.22
TXN_042860,2024-01-28 12:14:51,3,CUST_20824,New,Clothing,46.55,2,36.56,59.06,72.87,123.38,Credit Card,1.71,Rural,9.84,No,0.0,3.07,-25.360000000000003,-42.94
TXN_055780,2024-01-28 12:16:42,3,CUST_23684,Returning,Home Goods,55.13,3,12.19,145.23,128.02,88.15,Credit Card,4.21,Urban,3.21,No,0.0,2.55,9.789999999999978,6.74
TXN_054695,2024-01-28 12:18:14,3,CUST_09161,New,Clothing,70.3,1,30.47,48.88,58.57,119.82,Credit Card,1.42,Urban,3.72,No,0.0,3.49,-14.829999999999998,-30.34
TXN_046002,2024-01-28 12:21:23,3,CUST_03800,New,Clothing,31.92,2,38.23,39.43,52.65,133.53,Credit Card,1.14,Suburban,5.58,No,0.0,2.9,-19.939999999999998,-50.57
TXN_049723,2024-01-28 12:26:46,3,CUST_17317,Returning,Clothing,87.33,2,6.36,163.55,140.99,86.21,Credit Card,4.74,Rural,7.58,No,0.0,2.77,10.24,6.26
TXN_051472,2024-01-28 12:30:06,3,CUST_19417,New,Clothing,50.73,2,27.46,73.6,81.28,110.43,PayPal,2.5,Urban,3.47,No,0.0,3.67,-13.650000000000007,-18.55
TXN_054925,2024-01-28 12:30:23,3,CUST_20617,New,Clothing,83.93,2,33.45,111.71,127.67,114.29,PayPal,3.8,Urban,4.31,No,0.0,3.35,-24.070000000000007,-21.55
TXN_047769,2024-01-28 12:41:41,3,CUST_05011,Returning,Home Goods,75.23,3,17.3,186.65,144.43,77.38,PayPal,6.35,Urban,4.16,Yes,16.48,2.83,15.229999999999997,8.16
TXN_039321,2024-01-28 12:43:38,3,CUST_14087,New,Home Goods,17.1,3,32.7,34.52,26.41,76.51,Gift Card,0.0,Suburban,5.77,No,0.0,3.21,2.3400000000000034,6.78
TXN_044337,2024-01-28 12:59:58,3,CUST_02882,New,Home Goods,191.13,3,28.15,411.98,434.51,105.47,PayPal,14.01,Suburban,6.76,No,0.0,3.12,-43.29999999999997,-10.51
TXN_053484,2024-01-28 13:03:35,3,CUST_00850,New,Electronics,178.01,3,39.73,321.86,366.44,113.85,Credit Card,9.33,Urban,4.29,No,0.0,3.07,-58.19999999999998,-18.08
TXN_054521,2024-01-28 13:04:32,3,CUST_04315,Returning,Electronics,324.77,2,15.75,547.24,442.07,80.78,PayPal,18.61,Rural,9.09,No,0.0,2.68,77.47000000000001,14.16
TXN_047329,2024-01-28 13:06:12,3,CUST_07719,Returning,Electronics,323.43,3,15.11,823.68,672.09,81.6,PayPal,28.01,Urban,4.79,Yes,13.83,2.09,104.95999999999991,12.74
TXN_037703,2024-01-28 13:06:17,3,CUST_07264,Returning,Electronics,466.18,1,12.17,409.45,314.3,76.76,PayPal,13.92,Suburban,5.95,No,0.0,2.45,75.27999999999997,18.39
TXN_054780,2024-01-28 13:09:53,3,CUST_11548,Returning,Clothing,27.37,4,18.28,89.47,92.42,103.3,PayPal,3.04,Urban,4.38,No,0.0,3.22,-10.370000000000003,-11.59
TXN_049546,2024-01-28 13:10:51,3,CUST_21217,Returning,Home Goods,141.4,3,18.3,346.57,312.99,90.31,Gift Card,0.0,Suburban,5.11,No,0.0,2.5,28.469999999999985,8.21
TXN_044754,2024-01-28 13:13:15,3,CUST_08967,New,Clothing,50.5,2,38.69,61.92,83.78,135.3,PayPal,2.11,Urban,3.14,Yes,16.39,2.65,-43.5,-70.25
TXN_039825,2024-01-28 13:14:57,3,CUST_03320,New,Electronics,430.42,1,29.31,304.26,290.07,95.34,Credit Card,8.82,Suburban,5.67,No,0.0,3.31,-0.3000000000000025,-0.1
TXN_039363,2024-01-28 13:28:12,3,CUST_21953,New,Electronics,436.83,1,31.27,300.23,287.89,95.89,Gift Card,0.0,Rural,9.7,No,0.0,2.66,2.6400000000000325,0.88
TXN_044281,2024-01-28 13:30:40,3,CUST_22565,New,Clothing,83.84,2,33.21,111.99,138.34,123.53,PayPal,3.81,Urban,4.97,No,0.0,3.25,-35.13000000000001,-31.37
TXN_055220,2024-01-28 13:31:01,3,CUST_09835,Returning,Electronics,159.04,5,15.12,674.97,498.85,73.91,PayPal,22.95,Rural,10.3,No,0.0,2.64,142.87,21.17
TXN_057012,2024-01-28 13:33:30,3,CUST_12878,Returning,Electronics,173.57,3,8.29,477.54,316.9,66.36,Credit Card,13.85,Suburban,6.83,No,0.0,2.45,139.96000000000004,29.31
TXN_039551,2024-01-28 13:44:26,3,CUST_15934,New,Clothing,27.97,2,29.28,39.56,43.72,110.52,PayPal,1.35,Rural,7.99,No,0.0,2.78,-13.499999999999996,-34.13
TXN_051798,2024-01-28 13:46:35,3,CUST_11637,New,Electronics,244.63,1,31.54,167.47,147.46,88.05,Credit Card,4.86,Urban,4.72,No,0.0,3.29,10.429999999999993,6.23
TXN_037889,2024-01-28 13:46:51,3,CUST_08479,Returning,Electronics,226.22,2,5.57,427.24,275.91,64.58,PayPal,14.53,Urban,3.45,No,0.0,3.46,133.35,31.21
TXN_045846,2024-01-28 13:49:59,3,CUST_02155,New,Electronics,485.93,1,31.39,333.4,306.1,91.81,Credit Card,9.67,Rural,10.38,No,0.0,3.08,7.249999999999952,2.17
TXN_038201,2024-01-28 13:52:49,3,CUST_08468,Returning,Electronics,363.81,1,7.19,337.65,230.64,68.31,Credit Card,9.79,Urban,3.15,No,0.0,3.45,94.07,27.86
TXN_037282,2024-01-28 13:59:37,3,CUST_00223,New,Clothing,134.3,3,29.31,284.81,304.37,106.87,PayPal,9.68,Urban,3.59,No,0.0,3.12,-32.83,-11.53
TXN_049215,2024-01-28 14:10:19,3,CUST_03496,Returning,Electronics,374.64,3,16.34,940.27,772.7,82.18,Credit Card,27.27,Suburban,5.43,No,0.0,3.28,134.86999999999992,14.34
TXN_048730,2024-01-28 14:15:08,3,CUST_10524,New,Electronics,365.18,1,23.98,277.61,236.53,85.2,PayPal,9.44,Urban,3.8,No,0.0,3.66,27.840000000000014,10.03
TXN_040579,2024-01-28 14:21:32,3,CUST_02549,Returning,Clothing,108.37,2,19.0,175.56,175.96,100.23,Credit Card,5.09,Suburban,5.64,No,0.0,2.38,-11.130000000000006,-6.34
TXN_037468,2024-01-28 14:25:54,3,CUST_06266,New,Electronics,191.48,1,23.42,146.64,130.76,89.17,Credit Card,4.25,Suburban,5.12,No,0.0,3.22,6.509999999999995,4.44
TXN_053429,2024-01-28 14:27:47,3,CUST_04251,New,Clothing,76.51,2,39.66,92.33,123.55,133.81,Credit Card,2.68,Urban,3.68,No,0.0,3.51,-37.58,-40.7
TXN_039099,2024-01-28 14:37:27,3,CUST_15753,New,Clothing,96.72,3,36.84,183.27,235.34,128.41,PayPal,6.23,Urban,3.39,No,0.0,3.02,-61.69,-33.66
TXN_051461,2024-01-28 14:39:36,3,CUST_12696,Returning,Home Goods,99.56,4,15.86,335.08,258.69,77.2,PayPal,11.39,Urban,3.25,No,0.0,2.74,61.749999999999986,18.43
TXN_048509,2024-01-28 14:43:14,3,CUST_01893,New,Clothing,101.95,2,26.87,149.11,167.2,112.13,Credit Card,4.32,Urban,3.98,No,0.0,3.54,-26.389999999999976,-17.7
TXN_038619,2024-01-28 14:43:33,3,CUST_06538,Returning,Home Goods,188.25,2,10.89,335.5,290.14,86.48,PayPal,11.41,Urban,3.54,No,0.0,2.75,30.410000000000018,9.06
TXN_043143,2024-01-28 14:46:47,3,CUST_23419,New,Clothing,83.31,2,35.06,108.2,137.2,126.8,Credit Card,3.14,Urban,3.2,No,0.0,3.28,-35.33999999999999,-32.66
